Loyalty#,Cust_ID,Income,Order Year,Quarter,MonthsAsMember,LoyaltyStatus,Product Line,Quantity Sold,Unit Sale Price,Unit Cost,Revenue,Customer Lifetime Value,Loyalty Count
795707,80850,83006,2019,Q1,49,Elite,TV and Video Gaming,2,952,809,"1,904",46805.22,1
844677,80851,86595,2019,Q1,60,Silver,TV and Video Gaming,1,720,612,720,2546.87,1
124377,80852,0,2019,Q1,58,Gold,TV and Video Gaming,2,507,431,"1,014",8175.32,1
404233,80853,16042,2019,Q1,57,Gold,TV and Video Gaming,9,957,813,"8,613",5528.66,1
261017,80854,79027,2019,Q1,42,Silver,TV and Video Gaming,5,516,439,"2,580",5511.49,1
891179,80855,54726,2019,Q1,44,Elite,TV and Video Gaming,1,283,241,283,8779.09,1
163639,80856,0,2019,Q1,39,VIP,TV and Video Gaming,1,964,819,964,2203.59,1
947803,80857,22705,2019,Q1,53,Silver,TV and Video Gaming,7,355,302,"2,485",19160.99,1
525610,80858,28519,2019,Q1,70,VIP,TV and Video Gaming,1,"1,146",974,"1,146",2432.96,1
834304,80859,42570,2019,Q1,35,Gold,TV and Video Gaming,2,435,370,870,15374.18,1
192141,80860,0,2019,Q1,36,Platinum,TV and Video Gaming,2,"1,087",924,"2,174",10442.45,1
670630,80861,60244,2019,Q1,65,VIP,TV and Video Gaming,1,"1,093",929,"1,093",3238,1
364539,80862,39650,2019,Q1,34,Platinum,TV and Video Gaming,6,559,475,"3,354",6767.81,1
900505,80863,47950,2019,Q1,28,Platinum,TV and Video Gaming,8,642,546,"5,136",13334.27,1
957413,80864,0,2019,Q1,65,Platinum,TV and Video Gaming,1,258,219,258,4358.55,1
748551,80865,35457,2019,Q1,53,VIP,TV and Video Gaming,1,"1,060",901,"1,060",4169.36,1
473929,80866,14290,2019,Q1,38,VIP,TV and Video Gaming,1,892,758,892,10179.72,1
779704,80867,79027,2019,Q1,47,Platinum,TV and Video Gaming,5,352,299,"1,760",5511.49,1
464907,80868,90330,2019,Q1,61,Gold,TV and Video Gaming,2,629,535,"1,258",36057.54,1
545773,80869,24059,2019,Q1,58,Platinum,TV and Video Gaming,1,631,536,631,4430.57,1
316363,80870,29658,2019,Q1,63,VIP,TV and Video Gaming,2,626,532,"1,252",13840.16,1
125109,80871,40105,2019,Q1,48,Platinum,TV and Video Gaming,3,591,502,"1,773",8346.02,1
823761,80872,93004,2019,Q1,48,Silver,TV and Video Gaming,2,149,127,298,7627.66,1
579726,80873,24664,2019,Q1,61,VIP,TV and Video Gaming,2,"1,162",988,"2,324",7787.43,1
585082,80874,40269,2019,Q1,63,Platinum,TV and Video Gaming,3,916,779,"2,748",15304.52,1
539592,80875,23008,2019,Q1,54,Platinum,TV and Video Gaming,1,366,311,366,3118.98,1
839659,80876,26435,2019,Q1,67,Bronze,TV and Video Gaming,1,263,224,263,4209.28,1
169131,80877,0,2019,Q1,25,VIP,TV and Video Gaming,6,105,89,630,8236.92,1
611415,80878,0,2019,Q1,26,Platinum,TV and Video Gaming,9,821,698,"7,389",4818.64,1
777549,80879,10312,2019,Q1,57,Platinum,TV and Video Gaming,1,466,396,466,2886.45,1
304657,80880,92722,2019,Q1,49,Bronze,TV and Video Gaming,1,660,561,660,2885.41,1
704427,80881,0,2019,Q1,37,Platinum,TV and Video Gaming,1,807,686,807,2254.4,1
593983,80882,82210,2019,Q1,42,Platinum,TV and Video Gaming,1,894,760,894,2687.31,1
591506,80883,0,2019,Q1,63,Platinum,TV and Video Gaming,2,696,592,"1,392",13197.93,1
710918,80884,76797,2019,Q1,66,Gold,TV and Video Gaming,2,435,370,870,16953.08,1
735298,80885,69736,2019,Q1,61,Platinum,TV and Video Gaming,3,598,508,"1,794",8973.11,1
448392,80886,31702,2019,Q1,48,Gold,TV and Video Gaming,7,941,800,"6,587",4985.24,1
997574,80887,34495,2019,Q1,66,VIP,TV and Video Gaming,2,"1,071",910,"2,142",13355.49,1
651097,80888,49259,2019,Q1,70,Elite,TV and Video Gaming,2,157,133,314,44520.14,1
917119,80889,74365,2019,Q1,61,Platinum,TV and Video Gaming,1,655,557,655,7769.84,1
952905,80890,43196,2019,Q1,58,VIP,TV and Video Gaming,2,744,632,"1,488",8013.61,1
661673,80891,0,2019,Q1,47,Platinum,TV and Video Gaming,2,662,563,"1,324",9227.95,1
782523,80892,33531,2019,Q1,45,Elite,TV and Video Gaming,1,975,829,975,4547.89,1
478030,80893,0,2019,Q1,51,VIP,TV and Video Gaming,1,442,376,442,2155.21,1
543599,80894,0,2019,Q1,69,VIP,TV and Video Gaming,3,726,617,"2,178",6474.83,1
183752,80895,0,2019,Q1,55,Platinum,TV and Video Gaming,5,786,668,"3,930",6846.15,1
251888,80896,79090,2019,Q1,68,VIP,TV and Video Gaming,3,"1,139",968,"3,417",8609.16,1
890161,80897,73795,2019,Q1,61,VIP,TV and Video Gaming,3,"1,016",864,"3,048",9185.03,1
625183,80898,32967,2019,Q1,51,Elite,TV and Video Gaming,4,"1,010",859,"4,040",8161.94,1
694540,80899,0,2019,Q1,58,Silver,TV and Video Gaming,5,732,622,"3,660",4838.88,1
763958,80900,40272,2019,Q1,53,VIP,TV and Video Gaming,1,103,88,103,3419.11,1
428535,80901,51204,2019,Q1,43,Platinum,TV and Video Gaming,2,485,412,970,21592.1,1
546163,80902,0,2019,Q1,26,VIP,TV and Video Gaming,1,237,201,237,3324.55,1
710209,80903,99517,2019,Q1,51,VIP,TV and Video Gaming,3,430,366,"1,290",8743.85,1
882439,80904,78494,2019,Q1,58,Platinum,TV and Video Gaming,2,591,502,"1,182",22399.13,1
979724,80905,50719,2019,Q1,41,Platinum,TV and Video Gaming,1,"1,143",972,"1,143",2688.88,1
269575,80906,91646,2019,Q1,44,Platinum,TV and Video Gaming,1,201,171,201,2968.08,1
900509,80907,0,2019,Q1,27,Elite,TV and Video Gaming,9,664,564,"5,976",9657.58,1
530833,80908,0,2019,Q1,45,Platinum,TV and Video Gaming,1,422,359,422,2189.64,1
701308,80909,37478,2019,Q1,53,Platinum,TV and Video Gaming,1,829,705,829,4171.19,1
909627,80910,0,2019,Q1,47,VIP,TV and Video Gaming,3,"1,122",954,"3,366",7304.16,1
577033,80911,0,2019,Q1,42,Platinum,TV and Video Gaming,2,"1,061",902,"2,122",17602.51,1
583539,80912,0,2019,Q1,38,Platinum,TV and Video Gaming,1,177,150,177,4526.61,1
911116,80913,62192,2019,Q1,63,Platinum,TV and Video Gaming,5,993,844,"4,965",7684.89,1
218829,80914,52629,2019,Q1,66,Platinum,TV and Video Gaming,6,831,706,"4,986",5206.12,1
749705,80915,43367,2019,Q1,55,Platinum,TV and Video Gaming,1,908,772,908,4690.79,1
601448,80916,25632,2019,Q1,41,VIP,TV and Video Gaming,7,772,656,"5,404",4929.55,1
701882,80917,0,2019,Q1,50,VIP,TV and Video Gaming,7,"1,165",990,"8,155",4155.95,1
670273,80918,0,2019,Q1,30,Platinum,TV and Video Gaming,2,507,431,"1,014",26223.81,1
644106,80919,32238,2019,Q1,41,Gold,TV and Video Gaming,4,899,764,"3,596",7153.21,1
885501,80920,27869,2019,Q1,48,Silver,TV and Video Gaming,2,"1,122",954,"2,244",18474.71,1
319442,80921,0,2019,Q1,34,VIP,TV and Video Gaming,1,461,392,461,3651.69,1
599227,80922,26906,2019,Q1,59,Bronze,TV and Video Gaming,3,511,434,"1,533",7330.19,1
828911,80923,75680,2019,Q1,33,Platinum,TV and Video Gaming,6,390,332,"2,340",6242.6,1
751177,80924,54710,2019,Q1,40,Platinum,TV and Video Gaming,2,153,130,306,12350.06,1
968257,80925,0,2019,Q1,38,VIP,TV and Video Gaming,1,440,374,440,2306.43,1
999607,80926,20978,2019,Q1,53,Platinum,TV and Video Gaming,1,91,77,91,3508.57,1
486529,80927,78784,2019,Q1,68,Silver,TV and Video Gaming,1,"1,029",875,"1,029",3199.82,1
931247,80928,91368,2019,Q1,56,VIP,TV and Video Gaming,1,234,199,234,2864.54,1
425125,80929,24019,2019,Q1,49,Platinum,TV and Video Gaming,1,715,608,715,3141.33,1
997434,80930,79751,2019,Q1,49,Platinum,TV and Video Gaming,1,"1,152",979,"1,152",2551.23,1
697393,80931,91061,2019,Q1,54,Elite,TV and Video Gaming,2,972,826,"1,944",14031.7,1
818970,80932,55483,2019,Q1,60,Gold,TV and Video Gaming,3,929,790,"2,787",5447.84,1
694632,80933,0,2019,Q1,68,Platinum,TV and Video Gaming,2,231,196,462,12101.21,1
110549,80934,44980,2019,Q1,60,Platinum,TV and Video Gaming,2,"1,196","1,017","2,392",9368.27,1
711205,80935,29894,2019,Q1,68,Platinum,TV and Video Gaming,3,"1,185","1,007","3,555",5106.78,1
775144,80936,13483,2019,Q1,50,Platinum,TV and Video Gaming,1,125,106,125,4083.56,1
864005,80937,0,2019,Q1,47,Platinum,TV and Video Gaming,2,910,774,"1,820",16045.11,1
499423,80938,0,2019,Q1,69,Platinum,TV and Video Gaming,7,525,446,"3,675",4196.65,1
944124,80939,17099,2019,Q1,48,Platinum,TV and Video Gaming,9,261,222,"2,349",5354.37,1
255740,80940,94161,2019,Q1,64,Platinum,TV and Video Gaming,4,"1,018",865,"4,072",5586.89,1
256382,80941,83758,2019,Q1,44,Platinum,TV and Video Gaming,1,682,580,682,2585.96,1
250594,80942,0,2019,Q1,62,Platinum,TV and Video Gaming,1,720,612,720,5657.03,1
323830,80943,95782,2019,Q1,33,VIP,TV and Video Gaming,1,359,305,359,2743.55,1
343547,80944,0,2019,Q1,45,Platinum,TV and Video Gaming,1,695,591,695,2746.9,1
792728,80945,97719,2019,Q1,40,Platinum,TV and Video Gaming,1,779,662,779,2721.59,1
767416,80946,53736,2019,Q1,37,Silver,TV and Video Gaming,2,122,104,244,8596.92,1
941719,80947,0,2019,Q1,68,Silver,TV and Video Gaming,2,200,170,400,10346.32,1
552672,80948,57709,2019,Q1,53,VIP,TV and Video Gaming,1,"1,137",966,"1,137",5073.28,1
188172,80949,12181,2019,Q1,38,Platinum,TV and Video Gaming,4,810,689,"3,240",7942.45,1
966512,80950,0,2019,Q1,54,VIP,TV and Video Gaming,2,916,779,"1,832",9344.43,1
467607,80951,31226,2019,Q1,47,Platinum,TV and Video Gaming,2,707,601,"1,414",14748.92,1
979277,80952,97321,2019,Q1,27,Silver,TV and Video Gaming,1,"1,170",995,"1,170",4369.5,1
960031,80953,21102,2019,Q1,46,Platinum,TV and Video Gaming,2,642,546,"1,284",11714.78,1
707161,80954,77135,2019,Q1,62,VIP,TV and Video Gaming,8,"1,193","1,014","9,544",6514.43,1
619672,80955,73196,2019,Q1,40,VIP,TV and Video Gaming,1,722,614,722,2654.38,1
127732,80956,19121,2019,Q1,58,VIP,TV and Video Gaming,1,379,322,379,3645.46,1
170811,80957,0,2019,Q1,52,Platinum,TV and Video Gaming,1,919,781,919,2308.47,1
365138,80958,46988,2019,Q1,63,Platinum,TV and Video Gaming,1,716,609,716,7724.05,1
104176,80959,96413,2019,Q1,60,Bronze,TV and Video Gaming,1,413,351,413,3979.72,1
539322,80960,27689,2019,Q1,51,VIP,TV and Video Gaming,1,844,717,844,8581.28,1
253775,80961,50446,2019,Q1,65,Platinum,TV and Video Gaming,2,884,751,"1,768",8625.84,1
433115,80962,85950,2019,Q1,46,Gold,TV and Video Gaming,1,822,699,822,2795.74,1
589140,80963,57709,2019,Q1,55,Platinum,TV and Video Gaming,1,615,523,615,5073.28,1
416127,80964,86721,2019,Q1,34,Gold,TV and Video Gaming,3,897,762,"2,691",8828.93,1
614832,80965,0,2019,Q1,63,VIP,TV and Video Gaming,1,192,163,192,4165.4,1
621832,80966,60920,2019,Q1,55,Gold,TV and Video Gaming,2,571,485,"1,142",7507.46,1
335568,80967,14290,2019,Q1,61,VIP,TV and Video Gaming,1,906,770,906,10179.72,1
286749,80968,25663,2019,Q1,58,Gold,TV and Video Gaming,2,944,802,"1,888",31803.31,1
206978,80969,84927,2019,Q1,67,Gold,TV and Video Gaming,1,644,547,644,4474.48,1
464075,80970,0,2019,Q1,44,Silver,TV and Video Gaming,7,577,490,"4,039",4638.95,1
972175,80971,0,2019,Q1,50,VIP,TV and Video Gaming,1,601,511,601,2199.52,1
830503,80972,0,2019,Q1,48,VIP,TV and Video Gaming,5,533,453,"2,665",7901.74,1
827194,80973,54040,2019,Q1,61,VIP,TV and Video Gaming,4,253,215,"1,012",8255.76,1
278790,80974,28519,2019,Q1,40,Platinum,TV and Video Gaming,1,985,837,985,2606.21,1
602585,80975,28613,2019,Q1,43,VIP,TV and Video Gaming,2,"1,082",920,"2,164",29232.69,1
232884,80976,54314,2019,Q1,31,Gold,TV and Video Gaming,1,600,510,600,2615.85,1
891536,80977,0,2019,Q1,42,VIP,TV and Video Gaming,3,875,744,"2,625",5739.82,1
556558,80978,0,2019,Q1,53,Gold,TV and Video Gaming,8,258,219,"2,064",4815.02,1
493485,80979,17576,2019,Q1,52,Platinum,TV and Video Gaming,1,260,221,260,2722.21,1
847013,80980,11885,2019,Q1,49,Platinum,TV and Video Gaming,2,"1,072",911,"2,144",11315.2,1
725413,80981,73759,2019,Q1,33,Platinum,TV and Video Gaming,6,508,432,"3,048",9102.9,1
295358,80982,93246,2019,Q1,50,Platinum,TV and Video Gaming,2,257,218,514,9445.65,1
260735,80983,74015,2019,Q1,40,Platinum,TV and Video Gaming,6,827,703,"4,962",5555.83,1
558403,80984,51523,2019,Q1,58,Platinum,TV and Video Gaming,3,590,502,"1,770",5007.67,1
471098,80985,74656,2019,Q1,56,Silver,TV and Video Gaming,2,680,578,"1,360",13211.01,1
516886,80986,95579,2019,Q1,37,Platinum,TV and Video Gaming,2,143,122,286,10864.27,1
767914,80987,59456,2019,Q1,50,Platinum,TV and Video Gaming,8,166,141,"1,328",15031.56,1
600226,80988,39377,2019,Q1,55,Elite,TV and Video Gaming,1,"1,188","1,010","1,188",2520.82,1
139471,80989,27514,2019,Q1,60,VIP,TV and Video Gaming,8,"1,096",932,"8,768",15613.95,1
994295,80990,95579,2019,Q1,48,VIP,TV and Video Gaming,2,"1,015",863,"2,030",10864.27,1
824535,80991,30344,2019,Q1,54,Platinum,TV and Video Gaming,9,961,817,"8,649",8341.93,1
814484,80992,37800,2019,Q1,41,VIP,TV and Video Gaming,1,847,720,847,4424.58,1
885799,80993,89092,2019,Q1,61,VIP,TV and Video Gaming,3,193,164,579,5383.67,1
548883,80994,0,2019,Q1,29,Platinum,TV and Video Gaming,2,737,626,"1,474",7294.85,1
695025,80995,35482,2019,Q1,58,Platinum,TV and Video Gaming,3,195,166,585,10208.93,1
591010,80996,69240,2019,Q1,26,Elite,TV and Video Gaming,2,208,177,416,23086.36,1
712634,80997,0,2019,Q1,57,Platinum,TV and Video Gaming,1,128,109,128,3721.39,1
806212,80998,12430,2019,Q1,44,VIP,TV and Video Gaming,4,729,620,"2,916",5169.5,1
975735,80999,0,2019,Q1,59,Platinum,TV and Video Gaming,1,"1,128",959,"1,128",2369.11,1
817354,81000,21359,2019,Q1,69,Platinum,TV and Video Gaming,1,825,701,825,4035.68,1
871827,81001,36900,2019,Q1,63,Platinum,TV and Video Gaming,2,650,553,"1,300",17646.73,1
915439,81002,54507,2019,Q1,55,Platinum,TV and Video Gaming,1,532,452,532,5470.06,1
484010,81003,0,2019,Q1,68,VIP,TV and Video Gaming,1,768,653,768,3697.04,1
822653,81004,26140,2019,Q1,54,Platinum,TV and Video Gaming,1,"1,126",957,"1,126",3269.01,1
989294,81005,0,2019,Q1,34,VIP,TV and Video Gaming,1,"1,174",998,"1,174",3649.71,1
205156,81006,25542,2019,Q1,45,Platinum,TV and Video Gaming,2,"1,032",877,"2,064",11084.61,1
591297,81007,71449,2019,Q1,52,Platinum,TV and Video Gaming,2,"1,106",940,"2,212",32474.77,1
503197,81008,36845,2019,Q1,55,Platinum,TV and Video Gaming,1,872,741,872,2903.02,1
354176,81009,10312,2019,Q1,48,Silver,TV and Video Gaming,1,594,505,594,2886.45,1
687832,81010,65870,2019,Q1,45,Platinum,TV and Video Gaming,2,956,813,"1,912",7286.79,1
326724,81011,95058,2019,Q1,37,Platinum,TV and Video Gaming,1,636,541,636,7218.16,1
975497,81012,24914,2019,Q1,33,Platinum,TV and Video Gaming,1,835,710,835,2615.3,1
910528,81013,43177,2019,Q1,30,Platinum,TV and Video Gaming,1,772,656,772,4089.04,1
652501,81014,62464,2019,Q1,43,Platinum,TV and Video Gaming,4,411,349,"1,644",8658.86,1
658130,81015,53074,2019,Q1,38,VIP,TV and Video Gaming,1,706,600,706,2471.08,1
267356,81016,0,2019,Q1,68,VIP,TV and Video Gaming,1,285,242,285,2178.52,1
606415,81017,64220,2019,Q1,40,Gold,TV and Video Gaming,7,"1,053",895,"7,371",8614.69,1
285982,81018,59803,2019,Q1,44,Platinum,TV and Video Gaming,2,"1,182","1,005","2,364",10856.01,1
555175,81019,47590,2019,Q1,32,VIP,TV and Video Gaming,1,218,185,218,4652.6,1
823820,81020,0,2019,Q1,41,VIP,TV and Video Gaming,2,93,79,186,21423.64,1
465593,81021,0,2019,Q1,61,Platinum,TV and Video Gaming,2,651,553,"1,302",17530.04,1
516271,81022,22193,2019,Q1,68,Gold,TV and Video Gaming,2,298,253,596,8641.05,1
239909,81023,0,2019,Q1,57,VIP,TV and Video Gaming,1,648,551,648,4699.03,1
653324,81024,83488,2019,Q1,70,VIP,TV and Video Gaming,3,336,286,"1,008",7294.4,1
125483,81025,0,2019,Q1,42,Bronze,TV and Video Gaming,1,"1,165",990,"1,165",2456.82,1
782427,81026,69247,2019,Q1,56,VIP,TV and Video Gaming,3,794,675,"2,382",4872.77,1
308029,81027,0,2019,Q1,55,Elite,TV and Video Gaming,7,"1,186","1,008","8,302",8071.65,1
752274,81028,32931,2019,Q1,44,VIP,TV and Video Gaming,1,757,643,757,2435.69,1
477676,81029,16181,2019,Q1,54,Platinum,TV and Video Gaming,8,477,405,"3,816",13736.13,1
989790,81030,73168,2019,Q1,70,Silver,TV and Video Gaming,3,568,483,"1,704",5639.94,1
327115,81031,27658,2019,Q1,60,Platinum,TV and Video Gaming,2,469,399,938,8032.4,1
759204,81032,69263,2019,Q1,64,Gold,TV and Video Gaming,1,94,80,94,3275.16,1
280403,81033,80584,2019,Q1,49,Bronze,TV and Video Gaming,1,421,358,421,2601.47,1
566710,81034,51085,2019,Q1,67,VIP,TV and Video Gaming,1,638,542,638,2452.49,1
884525,81035,49851,2019,Q1,58,Platinum,TV and Video Gaming,2,658,559,"1,316",8334.32,1
845624,81036,16181,2019,Q1,42,Platinum,TV and Video Gaming,8,278,236,"2,224",13736.13,1
972648,81037,41456,2019,Q1,55,Platinum,TV and Video Gaming,1,886,753,886,2919.71,1
421763,81038,24661,2019,Q1,56,Gold,TV and Video Gaming,7,140,119,980,15483.53,1
420217,81039,56587,2019,Q1,59,VIP,TV and Video Gaming,6,872,741,"5,232",5112.57,1
367055,81040,79090,2019,Q1,67,Elite,TV and Video Gaming,3,370,315,"1,110",8609.16,1
705238,81041,23235,2019,Q1,48,Platinum,TV and Video Gaming,4,353,300,"1,412",7882.99,1
470272,81042,0,2019,Q1,53,VIP,TV and Video Gaming,2,307,261,614,7188.61,1
718556,81043,92983,2019,Q1,27,Gold,TV and Video Gaming,2,689,586,"1,378",10536.08,1
644686,81044,0,2019,Q1,63,VIP,TV and Video Gaming,5,758,644,"3,790",6832.11,1
572951,81045,88895,2019,Q1,55,Elite,TV and Video Gaming,8,"1,111",944,"8,888",8496.36,1
215610,81046,0,2019,Q1,66,Platinum,TV and Video Gaming,1,495,421,495,2337.36,1
370310,81047,36685,2019,Q1,29,VIP,TV and Video Gaming,5,441,375,"2,205",5923.21,1
812673,81048,24450,2019,Q1,37,Elite,TV and Video Gaming,4,251,213,"1,004",7079.17,1
905652,81049,0,2019,Q1,43,Platinum,TV and Video Gaming,6,"1,059",900,"6,354",7324.93,1
633611,81050,0,2019,Q1,48,VIP,TV and Video Gaming,2,673,572,"1,346",64618.76,1
184473,81051,31614,2019,Q1,58,Platinum,TV and Video Gaming,4,201,171,804,5420.36,1
421930,81052,30735,2019,Q1,59,Gold,TV and Video Gaming,7,151,128,"1,057",5032.39,1
740884,81053,70930,2019,Q1,52,VIP,TV and Video Gaming,2,100,85,200,11681.37,1
726643,81054,0,2019,Q1,62,VIP,TV and Video Gaming,7,470,400,"3,290",5568.95,1
933978,81055,21275,2019,Q1,38,VIP,TV and Video Gaming,2,550,468,"1,100",26730.06,1
147039,81056,47482,2019,Q1,66,VIP,TV and Video Gaming,3,956,813,"2,868",7281.72,1
429185,81057,31911,2019,Q1,52,VIP,TV and Video Gaming,1,541,460,541,2620.17,1
685630,81058,26312,2019,Q1,65,VIP,TV and Video Gaming,2,"1,180","1,003","2,360",13024.22,1
285184,81059,17101,2019,Q1,61,Platinum,TV and Video Gaming,2,483,411,966,12298.69,1
484935,81060,0,2019,Q1,53,Gold,TV and Video Gaming,2,852,724,"1,704",10575.95,1
976430,81061,53265,2019,Q1,50,Platinum,TV and Video Gaming,3,439,373,"1,317",4980.83,1
428402,81062,0,2019,Q1,65,Platinum,TV and Video Gaming,3,649,552,"1,947",13478.8,1
654881,81063,0,2019,Q1,46,VIP,TV and Video Gaming,3,809,688,"2,427",4311.42,1
306087,81064,90607,2019,Q1,57,Platinum,TV and Video Gaming,3,298,253,894,5565.89,1
602086,81065,35666,2019,Q1,48,Platinum,TV and Video Gaming,1,614,522,614,5142.39,1
121858,81066,87864,2019,Q1,55,Platinum,TV and Video Gaming,8,216,184,"1,728",7666.52,1
375511,81067,37435,2019,Q1,39,VIP,TV and Video Gaming,1,748,636,748,4070.05,1
674958,81068,0,2019,Q1,66,VIP,TV and Video Gaming,3,187,159,561,4645.84,1
710745,81069,53614,2019,Q1,56,Silver,TV and Video Gaming,5,"1,013",861,"5,065",5205.26,1
563682,81070,39815,2019,Q1,58,VIP,TV and Video Gaming,2,"1,115",948,"2,230",7492.06,1
850124,81071,56274,2019,Q1,68,VIP,TV and Video Gaming,1,972,826,972,2763.52,1
143471,81072,43860,2019,Q1,41,Platinum,TV and Video Gaming,1,"1,037",881,"1,037",2514.59,1
776157,81073,43145,2019,Q1,55,Elite,TV and Video Gaming,6,976,830,"5,856",5845.43,1
974209,81074,72608,2019,Q1,57,Platinum,TV and Video Gaming,8,804,683,"6,432",6521.37,1
715977,81075,72916,2019,Q1,55,Platinum,TV and Video Gaming,1,356,303,356,3122.98,1
900451,81076,48587,2019,Q1,52,Platinum,TV and Video Gaming,2,"1,057",898,"2,114",40224.01,1
351575,81077,0,2019,Q1,66,Platinum,TV and Video Gaming,4,858,729,"3,432",5110.68,1
458820,81078,89362,2019,Q1,53,Bronze,TV and Video Gaming,1,431,366,431,2700.68,1
108381,81079,21947,2019,Q1,32,VIP,TV and Video Gaming,1,"1,117",949,"1,117",3289.13,1
363324,81080,26118,2019,Q1,41,Platinum,TV and Video Gaming,9,218,185,"1,962",7974.95,1
909681,81081,0,2019,Q1,43,Bronze,TV and Video Gaming,2,725,616,"1,450",8265.38,1
640927,81082,0,2019,Q1,61,VIP,TV and Video Gaming,2,378,321,756,15672.7,1
194078,81083,62634,2019,Q1,63,Platinum,TV and Video Gaming,2,612,520,"1,224",13776.74,1
734158,81084,92070,2019,Q1,26,Elite,TV and Video Gaming,1,400,340,400,2960.57,1
868834,81085,97729,2019,Q1,58,VIP,TV and Video Gaming,7,"1,153",980,"8,071",9277.47,1
276990,81086,23105,2019,Q1,65,VIP,TV and Video Gaming,3,489,416,"1,467",5426.86,1
151869,81087,86122,2019,Q1,30,Bronze,TV and Video Gaming,1,668,568,668,7247.71,1
301874,81088,0,2019,Q1,59,VIP,TV and Video Gaming,1,670,570,670,7469.15,1
227298,81089,0,2019,Q1,45,VIP,TV and Video Gaming,6,236,201,"1,416",4835.57,1
128721,81090,43987,2019,Q1,37,VIP,TV and Video Gaming,1,912,775,912,3843.97,1
548972,81091,0,2019,Q1,55,Elite,TV and Video Gaming,1,607,516,607,2894.24,1
939766,81092,22250,2019,Q1,56,Platinum,TV and Video Gaming,3,567,482,"1,701",6793.77,1
954027,81093,0,2019,Q1,61,VIP,TV and Video Gaming,1,700,595,700,2161.69,1
650148,81094,63762,2019,Q1,62,VIP,TV and Video Gaming,4,404,343,"1,616",8006.22,1
336831,81095,65247,2019,Q1,52,VIP,TV and Video Gaming,1,"1,080",918,"1,080",2899.7,1
294279,81096,23059,2019,Q1,28,Platinum,TV and Video Gaming,3,399,339,"1,197",5192.36,1
244626,81097,31930,2019,Q1,68,VIP,TV and Video Gaming,2,950,808,"1,900",9788.71,1
613632,81098,18486,2019,Q1,53,VIP,TV and Video Gaming,1,"1,103",938,"1,103",3151.16,1
941220,81099,43731,2019,Q1,25,VIP,TV and Video Gaming,1,701,596,701,2548.51,1
798872,81100,0,2019,Q1,50,Platinum,TV and Video Gaming,2,698,593,"1,396",13283.86,1
531611,81101,17576,2019,Q1,63,VIP,TV and Video Gaming,1,"1,139",968,"1,139",2722.21,1
256834,81102,38798,2019,Q1,50,Platinum,TV and Video Gaming,1,"1,111",944,"1,111",2853.51,1
472921,81103,0,2019,Q1,59,Platinum,TV and Video Gaming,2,321,273,642,29589.94,1
612208,81104,43510,2019,Q1,50,VIP,TV and Video Gaming,1,98,83,98,3337.59,1
213480,81105,68073,2019,Q1,50,VIP,TV and Video Gaming,8,658,559,"5,264",9080.28,1
898082,81106,73168,2019,Q1,60,Platinum,TV and Video Gaming,3,268,228,804,5639.94,1
567638,81107,94132,2019,Q1,31,Platinum,TV and Video Gaming,2,739,628,"1,478",26538.58,1
422217,81108,0,2019,Q1,41,Platinum,TV and Video Gaming,9,746,634,"6,714",6227.37,1
